,AdjClose,Close,Date,High,Low,Open,Volume
5636,463.06,463.06,"Nov 26, 1993",463.63,462.36,462.36,"90,220,000"
5637,462.36,462.36,"Nov 24, 1993",462.90,461.03,461.03,"230,630,000"
5638,461.03,461.03,"Nov 23, 1993",461.77,458.47,459.13,"260,400,000"
5639,459.13,459.13,"Nov 22, 1993",462.60,457.08,462.60,"280,130,000"
5640,462.60,462.60,"Nov 19, 1993",463.60,460.03,463.59,"302,970,000"
5641,463.62,463.62,"Nov 18, 1993",464.88,461.73,464.83,"313,490,000"
5642,464.81,464.81,"Nov 17, 1993",467.24,462.73,466.74,"316,940,000"
5643,466.74,466.74,"Nov 16, 1993",466.74,462.97,463.75,"303,980,000"
5644,463.75,463.75,"Nov 15, 1993",466.13,463.01,465.39,"251,030,000"
5645,465.39,465.39,"Nov 12, 1993",465.84,462.64,462.64,"326,240,000"
5646,462.64,462.64,"Nov 11, 1993",464.96,462.49,463.72,"283,820,000"
5647,463.72,463.72,"Nov 10, 1993",463.72,459.57,460.40,"283,450,000"
5648,460.33,460.33,"Nov 9, 1993",463.42,460.21,460.21,"276,360,000"
5649,460.21,460.21,"Nov 8, 1993",461.54,458.78,459.57,"234,340,000"
5650,459.57,459.57,"Nov 5, 1993",459.63,454.36,457.49,"336,890,000"
5651,457.49,457.49,"Nov 4, 1993",463.16,457.26,463.02,"323,430,000"
5652,463.02,463.02,"Nov 3, 1993",468.61,460.95,468.44,"342,110,000"
5653,468.44,468.44,"Nov 2, 1993",469.10,466.20,469.10,"304,780,000"
5654,469.10,469.10,"Nov 1, 1993",469.11,467.33,467.83,"256,030,000"
5655,467.83,467.83,"Oct 29, 1993",468.20,467.37,467.72,"270,570,000"
5656,467.73,467.73,"Oct 28, 1993",468.76,464.52,464.52,"301,220,000"
5657,464.61,464.61,"Oct 27, 1993",464.61,463.36,464.30,"279,830,000"
5658,464.30,464.30,"Oct 26, 1993",464.32,462.65,464.20,"284,530,000"
5659,464.20,464.20,"Oct 25, 1993",464.49,462.05,463.27,"260,310,000"
5660,463.27,463.27,"Oct 22, 1993",467.82,463.27,465.36,"301,440,000"
5661,465.36,465.36,"Oct 21, 1993",466.64,464.38,466.06,"289,600,000"
5662,466.07,466.07,"Oct 20, 1993",466.87,464.54,466.21,"305,670,000"
5663,466.21,466.21,"Oct 19, 1993",468.64,464.80,468.41,"304,400,000"
5664,468.45,468.45,"Oct 18, 1993",470.04,468.02,469.50,"329,580,000"
5665,469.50,469.50,"Oct 15, 1993",471.10,466.83,466.83,"366,110,000"
5666,466.83,466.83,"Oct 14, 1993",466.83,461.55,461.55,"352,530,000"
5667,461.49,461.49,"Oct 13, 1993",461.98,460.76,461.12,"290,930,000"
5668,461.12,461.12,"Oct 12, 1993",462.47,460.73,461.04,"263,970,000"
5669,460.88,460.88,"Oct 11, 1993",461.87,460.31,460.31,"183,060,000"
5670,460.31,460.31,"Oct 8, 1993",460.99,456.40,459.18,"243,600,000"
5671,459.18,459.18,"Oct 7, 1993",461.13,459.08,460.71,"255,210,000"
5672,460.74,460.74,"Oct 6, 1993",462.60,460.26,461.24,"277,070,000"
5673,461.20,461.20,"Oct 5, 1993",463.15,459.45,461.34,"294,570,000"
5674,461.34,461.34,"Oct 4, 1993",461.80,460.02,461.28,"229,380,000"
5675,461.28,461.28,"Oct 1, 1993",461.48,458.35,458.93,"256,880,000"
5676,458.93,458.93,"Sep 30, 1993",460.56,458.28,460.11,"280,980,000"
5677,460.11,460.11,"Sep 29, 1993",462.17,459.51,461.60,"277,690,000"
5678,461.53,461.53,"Sep 28, 1993",462.08,460.91,461.84,"243,320,000"
5679,461.80,461.80,"Sep 27, 1993",461.81,457.63,457.63,"244,920,000"
5680,457.63,457.63,"Sep 24, 1993",458.56,456.92,457.74,"248,270,000"
5681,457.74,457.74,"Sep 23, 1993",458.69,456.25,456.25,"275,350,000"
5682,456.20,456.20,"Sep 22, 1993",456.92,452.94,452.94,"298,960,000"
5683,452.95,452.95,"Sep 21, 1993",455.80,449.64,455.05,"300,310,000"
5684,455.05,455.05,"Sep 20, 1993",459.91,455.00,458.84,"231,130,000"
5685,458.83,458.83,"Sep 17, 1993",459.43,457.09,459.43,"381,370,000"
5686,459.43,459.43,"Sep 16, 1993",461.54,459.00,461.54,"229,700,000"
5687,461.60,461.60,"Sep 15, 1993",461.96,456.31,459.90,"294,410,000"
5688,459.90,459.90,"Sep 14, 1993",461.93,458.15,461.93,"258,650,000"
5689,462.06,462.06,"Sep 13, 1993",463.38,461.41,461.70,"244,970,000"
5690,461.72,461.72,"Sep 10, 1993",461.86,457.49,457.49,"269,950,000"
5691,457.50,457.50,"Sep 9, 1993",458.11,455.17,456.65,"258,070,000"
5692,456.65,456.65,"Sep 8, 1993",458.53,453.75,458.52,"283,100,000"
5693,458.52,458.52,"Sep 7, 1993",462.07,457.95,461.34,"229,500,000"
5694,461.34,461.34,"Sep 3, 1993",462.05,459.91,461.30,"197,160,000"
5695,461.30,461.30,"Sep 2, 1993",463.54,461.07,463.13,"259,870,000"
5696,463.15,463.15,"Sep 1, 1993",463.80,461.77,463.55,"245,040,000"
5697,463.56,463.56,"Aug 31, 1993",463.56,461.29,461.90,"252,830,000"
5698,461.90,461.90,"Aug 30, 1993",462.58,460.28,460.54,"194,180,000"
5699,460.54,460.54,"Aug 27, 1993",461.05,459.19,461.05,"196,140,000"
5700,461.04,461.04,"Aug 26, 1993",462.87,458.82,460.04,"254,070,000"
5701,460.13,460.13,"Aug 25, 1993",462.04,459.30,459.75,"301,650,000"
5702,459.77,459.77,"Aug 24, 1993",459.77,455.04,455.23,"270,700,000"
5703,455.23,455.23,"Aug 23, 1993",456.12,454.29,456.12,"212,500,000"
5704,456.16,456.16,"Aug 20, 1993",456.68,454.60,456.51,"276,800,000"
5705,456.43,456.43,"Aug 19, 1993",456.76,455.20,456.01,"293,330,000"
5706,456.04,456.04,"Aug 18, 1993",456.99,453.21,453.21,"312,940,000"
5707,453.13,453.13,"Aug 17, 1993",453.70,451.96,452.38,"261,320,000"
5708,452.38,452.38,"Aug 16, 1993",453.41,450.25,450.25,"233,640,000"
5709,450.14,450.14,"Aug 13, 1993",450.25,448.97,448.97,"214,370,000"
5710,448.96,448.96,"Aug 12, 1993",451.63,447.53,450.47,"278,530,000"
5711,450.46,450.46,"Aug 11, 1993",451.00,449.60,449.60,"268,330,000"
5712,449.45,449.45,"Aug 10, 1993",450.71,449.10,450.71,"255,520,000"
5713,450.72,450.72,"Aug 9, 1993",451.51,448.31,448.68,"232,750,000"
5714,448.68,448.68,"Aug 6, 1993",449.26,447.87,448.13,"221,170,000"
5715,448.13,448.13,"Aug 5, 1993",449.61,446.94,448.55,"261,900,000"
5716,448.54,448.54,"Aug 4, 1993",449.72,447.93,449.27,"230,040,000"
5717,449.27,449.27,"Aug 3, 1993",450.43,447.59,450.15,"253,110,000"
5718,450.15,450.15,"Aug 2, 1993",450.15,448.03,448.13,"230,380,000"
5719,448.13,448.13,"Jul 30, 1993",450.22,446.98,450.19,"254,420,000"
5720,450.24,450.24,"Jul 29, 1993",450.77,447.19,447.19,"261,240,000"
5721,447.19,447.19,"Jul 28, 1993",448.61,446.59,448.25,"273,100,000"
5722,448.24,448.24,"Jul 27, 1993",449.44,446.76,449.00,"256,750,000"
5723,449.09,449.09,"Jul 26, 1993",449.50,447.04,447.06,"222,580,000"
5724,447.10,447.10,"Jul 23, 1993",447.10,444.54,444.54,"222,170,000"
5725,444.51,444.51,"Jul 22, 1993",447.23,443.72,447.18,"249,630,000"
5726,447.18,447.18,"Jul 21, 1993",447.50,445.84,447.28,"278,590,000"
5727,447.31,447.31,"Jul 20, 1993",447.63,443.71,446.03,"277,420,000"
5728,446.03,446.03,"Jul 19, 1993",446.78,444.83,445.75,"216,370,000"
5729,445.75,445.75,"Jul 16, 1993",449.08,445.66,449.07,"263,100,000"
5730,449.22,449.22,"Jul 15, 1993",450.12,447.26,450.09,"277,810,000"
5731,450.08,450.08,"Jul 14, 1993",451.12,448.08,448.08,"297,430,000"
5732,448.09,448.09,"Jul 13, 1993",450.70,448.07,449.00,"236,720,000"
5733,448.98,448.98,"Jul 12, 1993",449.11,447.71,448.13,"202,310,000"
5734,448.11,448.11,"Jul 9, 1993",448.94,446.74,448.64,"235,210,000"
5735,448.64,448.64,"Jul 8, 1993",448.64,442.84,442.84,"282,910,000"
5736,442.83,442.83,"Jul 7, 1993",443.63,441.40,441.40,"253,170,000"
5737,441.43,441.43,"Jul 6, 1993",446.87,441.42,445.86,"234,810,000"
5738,445.84,445.84,"Jul 2, 1993",449.02,445.20,449.02,"220,750,000"
5739,449.02,449.02,"Jul 1, 1993",451.15,448.71,450.54,"292,040,000"
5740,450.53,450.53,"Jun 30, 1993",451.47,450.15,450.69,"281,120,000"
5741,450.69,450.69,"Jun 29, 1993",451.90,449.67,451.89,"276,310,000"
5742,451.85,451.85,"Jun 28, 1993",451.90,447.60,447.60,"242,090,000"
5743,447.60,447.60,"Jun 25, 1993",448.64,446.62,446.62,"210,430,000"
